2,2,31,0,65568777,528,0,12680,6650,6992544
2,2,31,0,65568777,528,0,12680,6650,6992545
2,2,31,0,65568777,528,0,12680,6650,6992546
192,2,31,0,65568777,528,0,12680,6650,6992547
192,2,31,0,65568777,528,0,12680,6650,6992548
192,2,31,0,65568777,528,0,12680,6650,6992549
193,2,31,0,65568777,528,0,12680,6650,6992550
195,2,31,0,65568777,528,0,12680,6650,6992551
193,2,31,0,65568777,528,0,12680,6650,6992552
193,2,31,0,65568777,528,0,12680,6650,6992553
193,2,31,0,65568777,528,0,12680,6650,6992554
193,2,31,0,65568777,528,0,12680,6650,6992555
192,2,31,0,65568777,528,0,12680,6650,6992556
192,2,31,0,65568777,528,0,12680,6650,6992557
192,2,31,0,65568777,528,0,12680,6650,6992558
192,2,31,0,65568777,528,0,12680,6650,6992559
192,2,31,0,65568777,528,0,12680,6650,6992560
0,2,31,0,65568777,528,0,12680,6650,6992561
0,2,31,0,65568777,528,0,12680,6650,6992562
0,2,31,0,65568777,528,0,12680,6650,6992563
0,2,31,0,65568777,528,0,12680,6650,6992564
0,2,31,0,65568777,528,0,12680,6650,6992565
0,2,31,0,65568777,528,0,12680,6650,6992566
0,2,31,0,65568777,528,0,12680,6650,6992567
0,2,31,0,65568777,528,0,12680,6650,6992568
0,2,31,0,65568777,528,0,12680,6650,6992569
0,2,31,0,65568777,528,0,12680,6650,6992570
0,2,31,0,65568777,528,0,12680,6650,6992571
0,2,31,0,65568777,528,0,12680,6650,6992572
0,2,31,0,65568777,528,0,12680,6650,6992573
0,2,31,0,65568777,528,0,12680,6650,6992574
0,2,31,0,65568777,528,0,12680,6650,6992575
0,2,31,0,65568777,528,0,12680,6650,6992576
0,2,31,0,65568777,528,0,12680,6650,6992577
0,2,31,0,65568777,528,0,12680,6650,6992578
0,2,31,0,65568777,528,0,12680,6650,6992579
0,2,31,0,65568777,528,0,12680,6650,6992580
0,2,31,0,65568777,528,0,12680,6650,6992581
0,2,31,0,65568777,528,0,12680,6650,6992582
0,2,31,0,65568777,528,0,12680,6650,6992583
0,2,31,0,65568777,528,0,12680,6650,6992584
0,2,31,0,65568777,528,0,12680,6650,6992585
0,2,31,0,65568777,528,0,12680,6650,6992586
0,2,31,0,65568777,528,0,12680,6650,6992587
0,2,31,0,65568777,528,0,12680,6650,6992588
0,2,31,0,65568777,528,0,12680,6650,6992589
0,2,31,0,65568777,528,0,12680,6650,6992590
0,2,31,0,65568777,528,0,12680,6650,6992591
0,2,31,0,65568777,528,0,12680,6650,6992592
0,2,31,0,65568777,528,0,12710,6660,6992593
0,2,31,0,65568777,528,0,12670,6640,6992594
0,2,31,0,65568777,528,0,12690,6650,6992595
0,2,31,0,65568777,528,0,12690,6650,6992596
0,2,31,0,65568777,528,0,12690,6650,6992597
0,2,31,0,65568777,528,0,12690,6650,6992598
0,2,31,0,65568777,528,0,12690,6650,6992599
0,2,31,0,65568777,528,0,12690,6650,6992600
0,2,31,0,65568777,528,0,12690,6650,6992601
0,2,31,0,65568777,528,0,12670,6640,6992602
0,2,31,0,65568777,528,0,12660,6640,6992603
0,2,31,0,65568777,528,0,12740,6680,6992604
0,2,31,0,65568777,528,0,12710,6660,6992605
0,2,31,0,65568777,528,0,12710,6660,6992606
0,2,31,0,65568777,528,0,12710,6660,6992607
0,2,31,0,65568777,528,0,12710,6660,6992608
0,2,31,0,65568777,528,0,12710,6660,6992609
0,2,31,0,65568777,528,0,12710,6660,6992610
0,2,31,0,65568777,528,0,12710,6660,6992611
0,2,31,0,65568777,528,0,12710,6660,6992612
0,2,31,0,65568777,528,0,12710,6660,6992613
0,2,31,0,65568777,528,0,12710,6660,6992614
0,2,31,0,65568777,528,0,12710,6660,6992615
0,2,31,0,65568777,528,0,12710,6660,6992616
0,2,31,0,65568777,528,0,12710,6660,6992617
0,2,31,0,65568777,528,0,12710,6660,6992618
0,2,31,0,65568777,528,0,12710,6660,6992619
0,2,31,0,65568777,528,0,12710,6660,6992620
0,2,31,0,65568777,528,0,12710,6660,6992621
0,2,31,0,65568777,528,0,12710,6660,6992622
0,2,31,0,65568777,528,0,12710,6660,6992623
0,2,31,0,65568777,528,0,12710,6660,6992624
0,2,31,0,65568777,528,0,12710,6660,6992625
0,2,31,0,65568777,528,0,12710,6660,6992626
0,2,31,0,65568777,528,0,12710,6660,6992627
0,2,31,0,65568777,528,0,12710,6660,6992628
0,2,31,0,65568777,528,0,12710,6660,6992629
0,2,31,0,65568777,528,0,12710,6660,6992630
0,2,31,0,65568777,528,0,12710,6660,6992631
0,2,31,0,65568777,528,0,12710,6660,6992632
0,2,31,0,65568777,528,0,12710,6660,6992633
0,2,31,0,65568777,528,0,12710,6660,6992634
0,2,31,0,65568777,528,0,12710,6660,6992635
0,2,31,0,65568777,528,0,12690,6650,6992636
0,2,31,0,65568777,528,0,12720,6670,6992637
0,2,31,0,65568777,528,0,12680,6650,6992638
0,2,31,0,65568777,528,0,12640,6630,6992639
0,2,31,0,65568777,528,0,12730,6670,6992640
0,2,31,0,65568777,528,0,12690,6650,6992641
0,2,31,0,65568777,528,0,12690,6650,6992642
0,2,31,0,65568777,528,0,12690,6650,6992643
0,2,31,0,65568777,528,0,12690,6650,6992644
0,2,31,0,65568777,528,0,12690,6650,6992645
0,2,31,0,65568777,528,0,12690,6650,6992646
0,2,31,0,65568777,528,0,12690,6650,6992647
0,2,31,0,65568777,528,0,12690,6650,6992648
0,2,31,0,65568777,528,0,12690,6650,6992649
0,2,31,0,65568777,528,0,12690,6650,6992650
0,2,31,0,65568777,528,0,12690,6650,6992651
0,2,31,0,65568777,528,0,12690,6650,6992652
0,2,31,0,65568777,528,0,12690,6650,6992653
0,2,31,0,65568777,528,0,12690,6650,6992654
0,2,31,0,65568777,528,0,12690,6650,6992655
0,2,31,0,65568777,528,0,12690,6650,6992656
0,2,31,0,65568777,528,0,12690,6650,6992657
0,2,31,0,65568777,528,0,12690,6650,6992658
0,2,31,0,65568777,528,0,12690,6650,6992659
0,2,31,0,65568777,528,0,12690,6650,6992660
0,2,31,0,65568777,528,0,12690,6650,6992661
0,2,31,0,65568777,528,0,12690,6650,6992662
0,2,31,0,65568777,528,0,12690,6650,6992663
0,2,31,0,65568777,528,0,12690,6650,6992664
0,2,31,0,65568777,528,0,12690,6650,6992665
0,2,31,0,65568777,528,0,12690,6650,6992666
0,2,31,0,65568777,528,0,12690,6650,6992667
0,2,31,0,65568777,528,0,12690,6650,6992668
0,2,31,0,65568777,528,0,12690,6650,6992669
0,2,31,0,65568777,528,0,12690,6650,6992670
0,2,31,0,65568777,528,0,12690,6650,6992671
0,2,31,0,65568777,528,0,12690,6650,6992672
0,2,31,0,65568777,528,0,12690,6650,6992673
0,2,31,0,65568777,528,0,12690,6650,6992674
0,2,31,0,65568777,528,0,12690,6650,6992675
0,2,31,0,65568777,528,0,12690,6650,6992676
0,2,31,0,65568777,528,0,12690,6650,6992677
0,2,31,0,65568777,528,0,12690,6650,6992678
0,2,31,0,65568777,528,0,12690,6650,6992679
0,2,31,0,65568777,528,0,12690,6650,6992680
0,2,31,0,65568777,528,0,12690,6650,6992681
0,2,31,0,65568777,528,0,12690,6650,6992682
0,2,31,0,65568777,528,0,12690,6650,6992683
0,2,31,0,65568777,528,0,12690,6650,6992684
0,2,31,0,65568777,528,0,12690,6650,6992685
0,2,31,0,65568777,528,0,12690,6650,6992686
0,2,31,0,65568777,528,0,12690,6650,6992687
0,2,31,0,65568777,528,0,12690,6650,6992688
0,2,31,0,65568777,528,0,12690,6650,6992689
0,2,31,0,65568777,528,0,12690,6650,6992690
0,2,31,0,65568777,528,0,12690,6650,6992691
0,2,31,0,65568777,528,0,12690,6650,6992692
0,2,31,0,65568777,528,0,12690,6650,6992693
0,2,31,0,65568777,528,0,12690,6650,6992694
0,2,31,0,65568777,528,0,12690,6650,6992695
0,2,31,0,65568777,528,0,12690,6650,6992696
0,2,31,0,65568777,528,0,12690,6650,6992697
0,2,31,0,65568777,528,0,12690,6650,6992698
0,2,31,0,65568777,528,0,12690,6650,6992699
0,2,31,0,65568777,528,0,12690,6650,6992700
0,2,31,0,65568777,528,0,12690,6650,6992701
0,2,31,0,65568777,528,0,12690,6650,6992702
0,2,31,0,65568777,528,0,12690,6650,6992703
0,2,31,0,65568777,528,0,12690,6650,6992704
0,2,31,0,65568777,528,0,12690,6650,6992705
0,2,31,0,65568777,528,0,12690,6650,6992706
0,2,31,0,65568777,528,0,12690,6650,6992707
0,2,31,0,65568777,528,0,12690,6650,6992708
0,2,31,0,65568777,528,0,12690,6650,6992709
0,2,31,0,65568777,528,0,12690,6650,6992710
0,2,31,0,65568777,528,0,12690,6650,6992711
0,2,31,0,65568777,528,0,12690,6650,6992712
0,2,31,0,65568777,528,0,12690,6650,6992713
0,2,31,0,65568777,528,0,12690,6650,6992714
0,2,31,0,65568777,528,0,12690,6650,6992715
0,2,31,0,65568777,528,0,12690,6650,6992716
0,2,31,0,65568777,528,0,12690,6650,6992717
0,2,31,0,65568777,528,0,12690,6650,6992718
0,2,31,0,65568777,528,0,12690,6650,6992719
0,2,31,0,65568777,528,0,12690,6650,6992720
0,2,31,0,65568777,528,0,12690,6650,6992721
0,2,31,0,65568777,528,0,12690,6650,6992722
0,2,31,0,65568777,528,0,12690,6650,6992723
0,2,31,0,65568777,528,0,12690,6650,6992724
0,2,31,0,65568777,528,0,12690,6650,6992725
0,2,31,0,65568777,528,0,12690,6650,6992726
0,2,31,0,65568777,528,0,12690,6650,6992727
0,2,31,0,65568777,528,0,12690,6650,6992728
0,2,31,0,65568777,528,0,12690,6650,6992729
0,2,31,0,65568777,528,0,12690,6650,6992730
0,2,31,0,65568777,528,0,12690,6650,6992731
0,2,31,0,65568777,528,0,12690,6650,6992732
0,2,31,0,65568777,528,0,12690,6650,6992733
0,2,31,0,65568777,528,0,12690,6650,6992734
0,2,31,0,65568777,528,0,12690,6650,6992735
0,2,31,0,65568777,528,0,12690,6650,6992736
0,2,31,0,65568777,528,0,12690,6650,6992737
0,2,31,0,65568777,528,0,12690,6650,6992738
0,2,31,0,65568777,528,0,12690,6650,6992739
0,2,31,0,65568777,528,0,12600,6610,6992740
0,2,31,0,65568777,528,0,12680,6650,6992741
0,2,31,0,65568777,528,0,12680,6650,6992742
0,2,31,0,65568777,528,0,12680,6650,6992743
0,2,31,0,65568777,528,0,12680,6650,6992744
0,2,31,0,65568777,528,0,12680,6650,6992745
0,2,31,0,65568777,528,0,12680,6650,6992746
0,2,31,0,65568777,528,0,12680,6650,6992747
0,2,31,0,65568777,528,0,12680,6650,6992748
0,2,31,0,65568777,528,0,12690,6650,6992749
0,2,31,0,65568777,528,0,12740,6680,6992750
0,2,31,0,65568777,528,0,12700,6660,6992751
0,2,31,0,65568777,528,0,12670,6640,6992752
0,2,31,0,65568777,528,0,12670,6640,6992753
0,2,31,0,65568777,528,0,12670,6640,6992754
0,2,31,0,65568777,528,0,12670,6640,6992755
0,2,31,0,65568777,528,0,12670,6640,6992756
0,2,31,0,65568777,528,0,12670,6640,6992757
0,2,31,0,65568777,528,0,12670,6640,6992758
0,2,31,0,65568777,528,0,12670,6640,6992759
0,2,31,0,65568777,528,0,12670,6640,6992760
0,2,31,0,65568777,528,0,12670,6640,6992761
0,2,31,0,65568777,528,0,12670,6640,6992762
0,2,31,0,65568777,528,0,12710,6660,6992763
0,2,31,0,65568777,528,0,12710,6660,6992764
0,2,31,0,65568777,528,0,12710,6660,6992765
0,2,31,0,65568777,528,0,12530,6570,6992766
0,2,31,0,65568777,528,0,8440,4430,6992767
0,2,31,0,65568777,528,0,8440,4430,6992768
0,2,31,0,65568777,528,0,8440,4430,6992769
0,2,31,0,65568777,528,0,10000,10000,6992770
131,2,31,0,65568777,528,0,10000,10000,6992771
193,2,33,0,65568777,528,0,10000,10000,6992772
193,2,35,0,65568777,528,0,10000,10000,6992773
193,2,37,0,65568777,528,0,10000,10000,6992774
195,2,39,0,65568777,528,0,10000,10000,6992775
195,2,42,0,65568777,528,0,10000,10000,6992776
195,2,44,0,65568777,528,0,10000,10000,6992777
195,2,47,0,65568777,528,0,10000,10000,6992778
195,2,50,0,65568777,528,0,10000,10000,6992779
195,2,53,0,65568777,528,0,10000,10000,6992780
195,2,56,0,65568777,528,0,10000,10000,6992781
